max_depth,min_samples_split,min_samples_leaf,elapsed_time,train_accuracy,test_accuracy,train_f1,test_f1,cv_acc_mean,cv_acc_std,cv_f1_mean,cv_f1_std
5,2,1,26.137176036834717,0.9169238365633873,0.9091806515301086,0.6765977895242672,0.6244897959183674,0.9134634288136927,0.0054694813091132445,0.6604164385665173,0.027327754841124107
5,3,1,17.7152259349823,0.9164300703616838,0.9091806515301086,0.6743626743626744,0.6244897959183674,0.9133974734896663,0.004943743941915883,0.6605583424613529,0.025119075557550774
5,4,1,16.69769024848938,0.9160597457104062,0.9086870681145114,0.6724470134874759,0.621676891615542,0.9130970238865916,0.0059760069347125164,0.6619221028171242,0.024470120192092056
5,5,1,16.747365951538086,0.9164300703616838,0.9086870681145114,0.673420164013507,0.621676891615542,0.9135994902298281,0.0060365519224890845,0.6604885324048047,0.02657166374373176
5,6,1,16.89340090751648,0.9168003950129614,0.9086870681145114,0.6762728146013448,0.621676891615542,0.9137061637002004,0.005268600757559852,0.6623500819314135,0.025596012903988576
5,7,1,16.85430359840393,0.918158252067646,0.9076999012833169,0.682319118351701,0.6175869120654397,0.9133893598170109,0.005469150755915349,0.6616258704601764,0.02546900838863371
5,8,1,17.112571001052856,0.9175410443155166,0.9076999012833169,0.6794625719769674,0.6191446028513238,0.913413903930663,0.005475863309898672,0.6607510734929705,0.024991179178341986
5,9,1,17.127635955810547,0.9186520182693495,0.9081934846989141,0.6845380564863571,0.6204081632653061,0.9137143865367872,0.005092054744086873,0.6630808453914907,0.028819154472996322
5,10,1,17.066935539245605,0.9180348105172201,0.9081934846989141,0.6822966507177034,0.6204081632653061,0.9132862989111534,0.005220613024797846,0.6606958840262039,0.026149614390829717
5,2,2,17.193676710128784,0.9160597457104062,0.9096742349457059,0.6721311475409836,0.6272912423625254,0.9132944684351223,0.0054089940973561885,0.6602119486146671,0.022853931998787068
